date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:33:37	17568/17568	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:03:34%20GMT	https://www.johnweldoncpa.com/contact.htm	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/contact.html	(from https://www.johnweldoncpa.com/)
14:33:38	86927/86927	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-1538f%22	https://code.jquery.com/jquery-3.3.1.min.js	C:/Users/vishw/OneDrive/Desktop/accointing/df/code.jquery.com/jquery-3.3.1.min.js	(from https://www.johnweldoncpa.com/)
14:33:39	19188/19188	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03fa9-4af4%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.9/umd/popper.min.js	C:/Users/vishw/OneDrive/Desktop/accointing/df/cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.9/umd/popper.min.js	(from https://www.johnweldoncpa.com/)
14:33:39	48944/48944	---MCZ	200	added ('OK')	application/javascript	etag:W/%2214d449eb8876fa55e1ef3c2cc52b0c17%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	C:/Users/vishw/OneDrive/Desktop/accointing/df/maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	(from https://www.johnweldoncpa.com/)
14:33:41	3032/3032	---M--	200	added ('OK')	application/javascript	date:Fri,%2001%20Oct%202021%2015:01:37%20GMT	https://www.johnweldoncpa.com/js/layout470.js	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/js/layout470.js	(from https://www.johnweldoncpa.com/)
14:33:44	96207/96207	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2015:19:05%20GMT	https://www.johnweldoncpa.com/site_images/homepage2.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/homepage2.jpg	(from https://www.johnweldoncpa.com/site.css?v=1.00)
14:33:48	124642/124642	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2015:16:19%20GMT	https://www.johnweldoncpa.com/site_images/6biz.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/6biz.jpg	(from https://www.johnweldoncpa.com/site.css?v=1.00)
14:33:48	50293/50293	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:10:16%20GMT	https://www.johnweldoncpa.com/site_images/numbers-gray.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/numbers-gray.jpg	(from https://www.johnweldoncpa.com/site.css?v=1.00)
14:33:49	15365/15365	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:03:48%20GMT	https://www.johnweldoncpa.com/common-forms-of-incorporation.htm	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/common-forms-of-incorporation.html	(from https://www.johnweldoncpa.com/business-incorporation-services.htm)
14:33:49	29778/29778	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Oct%202016%2015:31:40%20GMT	https://www.johnweldoncpa.com/site_images/business-incorporation-250.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/business-incorporation-250.jpg	(from https://www.johnweldoncpa.com/business-incorporation-services.htm)
14:33:50	34416/34416	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Oct%202016%2015:31:40%20GMT	https://www.johnweldoncpa.com/site_images/quickbooks.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/quickbooks.jpg	(from https://www.johnweldoncpa.com/quickbooks-accounting.htm)
14:33:58	79145/79145	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Aug%202010%2019:53:29%20GMT	https://www.johnweldoncpa.com/images/image_library/website_images/horizontal/business/group/group_3_at_table.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/images/image_library/website_images/horizontal/business/group/group_3_at_table.jpg	(from https://www.johnweldoncpa.com/small-business-accounting-services.htm)
14:34:03	256840/256840	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:14:26%20GMT	https://www.johnweldoncpa.com/site_images/la-skyline.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/la-skyline.jpg	(from https://www.johnweldoncpa.com/site.css?v=1.00)
14:34:04	11438/11438	---M--	200	added ('OK')	image/png	date:Wed,%2019%20Oct%202016%2015:31:40%20GMT	https://www.johnweldoncpa.com/site_images/xero-cert.png	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/xero-cert.png	(from https://www.johnweldoncpa.com/xero.htm)
14:34:04	36513/36513	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Oct%202016%2015:31:40%20GMT	https://www.johnweldoncpa.com/site_images/xero.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/xero.jpg	(from https://www.johnweldoncpa.com/xero.htm)
14:34:07	31494/31494	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Oct%202016%2015:31:40%20GMT	https://www.johnweldoncpa.com/site_images/tax-planning.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/tax-planning.jpg	(from https://www.johnweldoncpa.com/tax-planning-services.htm)
14:34:11	25081/25081	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Oct%202016%2015:31:40%20GMT	https://www.johnweldoncpa.com/site_images/irs.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/irs.jpg	(from https://www.johnweldoncpa.com/irs-tax-problems.htm)
14:34:11	65385/65385	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Oct%202016%2015:31:40%20GMT	https://www.johnweldoncpa.com/site_images/tax-prep.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/tax-prep.jpg	(from https://www.johnweldoncpa.com/income-tax-preparation-services.htm)
14:34:14	59174/59174	---M--	200	added ('OK')	application/pdf	date:Thu,%2009%20Jan%202020%2021:01:13%20GMT	https://www.johnweldoncpa.com/site_images/W4.pdf	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/W4.pdf	(from https://www.johnweldoncpa.com/tax-forms.htm)
14:34:18	133086/133086	---M--	200	added ('OK')	application/pdf	date:Thu,%2002%20Jan%202020%2021:24:12%20GMT	https://www.johnweldoncpa.com/site_images/W9.pdf	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/W9.pdf	(from https://www.johnweldoncpa.com/tax-forms.htm)
14:34:23	71168/71168	---M--	200	added ('OK')	application/vnd.ms-excel	date:Thu,%2002%20Jan%202020%2021:24:30%20GMT	https://www.johnweldoncpa.com/site_images/Form_1099_Template.xls	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/Form_1099_Template.xls	(from https://www.johnweldoncpa.com/tax-forms.htm)
14:34:35	36245/36245	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Oct%202016%2015:31:40%20GMT	https://www.johnweldoncpa.com/site_images/entertainment.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/entertainment.jpg	(from https://www.johnweldoncpa.com/entertainment-accounting.htm)
14:34:36	494221/494221	---M--	200	added ('OK')	application/pdf	date:Mon,%2002%20Mar%202020%2017:21:40%20GMT	https://www.johnweldoncpa.com/site_images/Business%20Tax%20Organizer.pdf	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/Business%20Tax%20Organizer.pdf	(from https://www.johnweldoncpa.com/tax-forms.htm)
14:34:38	43530/43530	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Oct%202016%2015:31:40%20GMT	https://www.johnweldoncpa.com/site_images/real-estate.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/real-estate.jpg	(from https://www.johnweldoncpa.com/real-estate-accounting.htm)
14:34:39	48522/48522	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Oct%202016%2015:31:40%20GMT	https://www.johnweldoncpa.com/site_images/medical-practice-250.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/medical-practice-250.jpg	(from https://www.johnweldoncpa.com/medical-practice-accounting.htm)
14:34:45	50347/50347	---M--	200	added ('OK')	image/jpeg	date:Wed,%2019%20Oct%202016%2015:31:40%20GMT	https://www.johnweldoncpa.com/site_images/technology-250.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/technology-250.jpg	(from https://www.johnweldoncpa.com/technology-accounting.htm)
14:34:46	31974/31974	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Aug%202011%2019:37:28%20GMT	https://www.johnweldoncpa.com/images/jweldon/JohnWeldon.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/images/jweldon/JohnWeldon.jpg	(from https://www.johnweldoncpa.com/about-us.htm)
14:34:47	5470/5470	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Mar%202021%2014:29:24%20GMT	https://www.johnweldoncpa.com/site_images/google-icon.jpg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/google-icon.jpg	(from https://www.johnweldoncpa.com/review-us.htm)
14:34:47	2796/2796	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Oct%202016%2020:33:16%20GMT	https://www.johnweldoncpa.com/site_images/Yelp-icon.png	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/Yelp-icon.png	(from https://www.johnweldoncpa.com/review-us.htm)
14:34:50	543357/543357	---M--	200	added ('OK')	application/pdf	date:Mon,%2002%20Mar%202020%2017:21:40%20GMT	https://www.johnweldoncpa.com/site_images/Individual%20Tax%20Organizer.pdf	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/site_images/Individual%20Tax%20Organizer.pdf	(from https://www.johnweldoncpa.com/tax-forms.htm)
14:34:52	107787/107787	---M--	200	added ('OK')	application/pdf	date:Tue,%2002%20Apr%202013%2016:35:46%20GMT	https://www.johnweldoncpa.com/images/image_library/How%20to%20Leave%20a%20Google%20Plus%20Review.pdf	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/images/image_library/How%20to%20Leave%20a%20Google%20Plus%20Review.pdf	(from https://www.johnweldoncpa.com/review-us.htm)
14:34:54	850/850	---MC-	200	added ('OK')	text/javascript	date:Sun,%2012%20May%202024%2009:04:54%20GMT	https://www.google.com/recaptcha/api.js	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.google.com/recaptcha/api.js	(from https://www.johnweldoncpa.com/consultation.htm)
14:34:56	14354/14354	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:04:55%20GMT	https://www.johnweldoncpa.com/content_library.htm	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/content_library.html	(from https://www.johnweldoncpa.com/resources.htm)
14:34:58	15682/15682	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:04:56%20GMT	https://www.johnweldoncpa.com/calculators.htm	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/calculators.html	(from https://www.johnweldoncpa.com/resources.htm)
14:34:59	15051/15051	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:04:59%20GMT	https://www.johnweldoncpa.com/taxcenter.htm	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/taxcenter.html	(from https://www.johnweldoncpa.com/resources.htm)
14:35:00	132313/132313	---M--	200	added ('OK')	application/pdf	date:Fri,%2016%20Aug%202013%2015:17:47%20GMT	https://www.johnweldoncpa.com/images/image_library/How%20to%20Leave%20a%20Yelp%20Review.pdf	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/images/image_library/How%20to%20Leave%20a%20Yelp%20Review.pdf	(from https://www.johnweldoncpa.com/review-us.htm)
14:35:02	19065/19065	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:04:59%20GMT	https://www.johnweldoncpa.com/links.htm	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/links.html	(from https://www.johnweldoncpa.com/resources.htm)
14:35:06	26218/26218	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:05:04%20GMT	https://www.johnweldoncpa.com/content_library.htm?cat=alzrlirg	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/content_library6542.html	(from https://www.johnweldoncpa.com/content_library.htm)
14:35:11	18059/18059	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:05:10%20GMT	https://www.johnweldoncpa.com/content_library.htm?cat=xshau4dd	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/content_library8d83.html	(from https://www.johnweldoncpa.com/content_library.htm)
14:35:12	20418/20418	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:05:12%20GMT	https://www.johnweldoncpa.com/content_library.htm?cat=qiyvyo05	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/content_libraryb733.html	(from https://www.johnweldoncpa.com/content_library.htm)
14:35:13	17143/17143	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:05:13%20GMT	https://www.johnweldoncpa.com/content_library.htm?cat=8yr2wv5i	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/content_library93c6.html	(from https://www.johnweldoncpa.com/content_library.htm)
14:35:14	15126/15126	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:05:13%20GMT	https://www.johnweldoncpa.com/content_library.htm?cat=8s32j1y6	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/content_library3eea.html	(from https://www.johnweldoncpa.com/content_library.htm)
14:35:15	24677/24677	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:05:15%20GMT	https://www.johnweldoncpa.com/content_library.htm?cat=rjnm42d4	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/content_library3224.html	(from https://www.johnweldoncpa.com/content_library.htm)
14:35:16	17476/17476	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:05:15%20GMT	https://www.johnweldoncpa.com/content_library.htm?cat=MEGZ0DSQ	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/content_libraryb19f.html	(from https://www.johnweldoncpa.com/content_library.htm)
14:35:17	16329/16329	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:05:17%20GMT	https://www.johnweldoncpa.com/content_library.htm?cat=0G4HIWON	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/content_librarybeba.html	(from https://www.johnweldoncpa.com/content_library.htm)
14:35:18	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%22269550530cc127b6aa5a35925a7de6ce%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/vishw/OneDrive/Desktop/accointing/df/maxcdn.bootstrapcdn.com/font-awesome/4.7.0/css/font-awesome.min.css	(from https://www.johnweldoncpa.com/taxcenter.htm)
14:35:23	15611/15611	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:05:22%20GMT	https://www.johnweldoncpa.com/state_refund.htm	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/state_refund.html	(from https://www.johnweldoncpa.com/taxcenter.htm)
14:35:25	15612/15612	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20May%202024%2009:05:23%20GMT	https://www.johnweldoncpa.com/state_forms.htm	C:/Users/vishw/OneDrive/Desktop/accointing/df/www.johnweldoncpa.com/state_forms.html	(from https://www.johnweldoncpa.com/taxcenter.htm)
